type,node,,,
departureNode,(274, '2005-05-10T07:18:54',3919956, 'd')
departureNode,(498, '2005-05-10T07:38:00',3921048, 'd')
departureNode,(274, '2005-05-10T07:42:12',3922140, 'd')
departureNode,(207, '2005-05-10T07:46:54',3922504, 'd')
departureNode,(168, '2005-05-10T07:51:24',3923232, 'd')
departureNode,(283, '2005-05-10T07:54:54',3923960, 'd')
departureNode,(284, '2005-05-10T07:57:12',3924324, 'd')
departureNode,(360, '2005-05-10T07:59:36',3925052, 'd')
departureNode,(623, '2005-05-10T07:15:18',3951260, 'd')
departureNode,(606, '2005-05-10T07:19:54',3951624, 'd')
departureNode,(592, '2005-05-10T07:22:42',3952352, 'd')
departureNode,(611, '2005-05-10T07:27:36',3953080, 'd')
departureNode,(360, '2005-05-10T07:30:36',3953808, 'd')
departureNode,(284, '2005-05-10T07:33:00',3954536, 'd')
departureNode,(283, '2005-05-10T07:36:18',3954900, 'd')
departureNode,(168, '2005-05-10T07:39:48',3955628, 'd')
departureNode,(207, '2005-05-10T07:45:18',3956356, 'd')
departureNode,(274, '2005-05-10T07:48:54',3956720, 'd')
departureNode,(623, '2005-05-10T07:45:18',3988024, 'd')
departureNode,(606, '2005-05-10T07:49:54',3988388, 'd')
departureNode,(592, '2005-05-10T07:52:42',3989116, 'd')
departureNode,(611, '2005-05-10T07:57:36',3989844, 'd')
departureNode,(280, '2005-05-10T06:14:00',4977376, 'd')
departureNode,(666, '2005-05-10T06:16:00',4977740, 'd')
departureNode,(584, '2005-05-10T06:22:00',4978104, 'd')
departureNode,(659, '2005-05-10T06:23:30',4978468, 'd')
departureNode,(280, '2005-05-10T06:44:00',4982108, 'd')
departureNode,(666, '2005-05-10T06:46:00',4982472, 'd')
departureNode,(584, '2005-05-10T06:52:00',4982836, 'd')
departureNode,(659, '2005-05-10T06:53:30',4983200, 'd')
departureNode,(280, '2005-05-10T07:14:00',4986840, 'd')
departureNode,(666, '2005-05-10T07:16:00',4987204, 'd')
departureNode,(584, '2005-05-10T07:22:00',4987568, 'd')
departureNode,(659, '2005-05-10T07:23:30',4987932, 'd')
departureNode,(280, '2005-05-10T07:44:00',4991572, 'd')
departureNode,(666, '2005-05-10T07:46:00',4991936, 'd')
departureNode,(584, '2005-05-10T07:52:00',4992300, 'd')
departureNode,(659, '2005-05-10T07:53:30',4992664, 'd')
departureNode,(9, '2005-05-10T06:59:00',5417248, 'd')
departureNode,(10, '2005-05-10T07:00:00',5417612, 'd')
departureNode,(7, '2005-05-10T07:03:00',5417976, 'd')
departureNode,(11, '2005-05-10T07:05:00',5418340, 'd')
departureNode,(8, '2005-05-10T07:06:00',5418704, 'd')
departureNode,(12, '2005-05-10T07:09:00',5419068, 'd')
departureNode,(9, '2005-05-10T07:59:00',5421980, 'd')
departureNode,(253, '2005-05-10T06:48:48',5494035, 'd')
departureNode,(253, '2005-05-10T07:48:48',5498741, 'd')
departureNode,(207, '2005-05-10T06:11:00',5575848, 'd')
departureNode,(168, '2005-05-10T06:15:36',5576576, 'd')
departureNode,(587, '2005-05-10T06:20:36',5577304, 'd')
departureNode,(611, '2005-05-10T06:25:06',5578032, 'd')
departureNode,(663, '2005-05-10T06:27:36',5578396, 'd')
departureNode,(633, '2005-05-10T06:38:12',5579488, 'd')
departureNode,(659, '2005-05-10T06:41:42',5580580, 'd')
departureNode,(584, '2005-05-10T06:44:12',5580944, 'd')
departureNode,(207, '2005-05-10T07:11:00',5589316, 'd')
departureNode,(168, '2005-05-10T07:15:36',5590044, 'd')
departureNode,(587, '2005-05-10T07:20:36',5590772, 'd')
departureNode,(611, '2005-05-10T07:25:06',5591500, 'd')
departureNode,(663, '2005-05-10T07:27:36',5591864, 'd')
departureNode,(633, '2005-05-10T07:38:12',5592956, 'd')
departureNode,(659, '2005-05-10T07:41:42',5594048, 'd')
departureNode,(584, '2005-05-10T07:44:12',5594412, 'd')
departureNode,(623, '2005-05-10T06:45:18',5823732, 'd')
departureNode,(606, '2005-05-10T06:49:54',5824096, 'd')
departureNode,(592, '2005-05-10T06:52:42',5824824, 'd')
departureNode,(611, '2005-05-10T06:57:36',5825552, 'd')
departureNode,(360, '2005-05-10T07:00:36',5826280, 'd')
departureNode,(284, '2005-05-10T07:03:00',5827008, 'd')
departureNode,(283, '2005-05-10T07:06:18',5827372, 'd')
departureNode,(168, '2005-05-10T07:09:48',5828100, 'd')
departureNode,(207, '2005-05-10T07:15:18',5828828, 'd')
departureNode,(274, '2005-05-10T07:18:54',5829192, 'd')
departureNode,(623, '2005-05-10T07:15:18',5836472, 'd')
departureNode,(606, '2005-05-10T07:19:54',5836836, 'd')
departureNode,(592, '2005-05-10T07:22:42',5837564, 'd')
departureNode,(611, '2005-05-10T07:27:36',5838292, 'd')
departureNode,(360, '2005-05-10T07:30:36',5839020, 'd')
departureNode,(284, '2005-05-10T07:33:00',5839748, 'd')
departureNode,(283, '2005-05-10T07:36:18',5840112, 'd')
departureNode,(168, '2005-05-10T07:39:48',5840840, 'd')
departureNode,(207, '2005-05-10T07:45:18',5841568, 'd')
departureNode,(274, '2005-05-10T07:48:54',5841932, 'd')
departureNode,(623, '2005-05-10T07:45:18',5849212, 'd')
departureNode,(606, '2005-05-10T07:49:54',5849576, 'd')
departureNode,(592, '2005-05-10T07:52:42',5850304, 'd')
departureNode,(611, '2005-05-10T07:57:36',5851032, 'd')
departureNode,(554, '2005-05-10T06:45:24',6239784, 'd')
departureNode,(494, '2005-05-10T06:50:36',6240512, 'd')
departureNode,(623, '2005-05-10T07:01:30',6243060, 'd')
departureNode,(606, '2005-05-10T07:07:00',6243424, 'd')
departureNode,(592, '2005-05-10T07:09:48',6244152, 'd')
departureNode,(611, '2005-05-10T07:14:06',6244880, 'd')
departureNode,(240, '2005-05-10T07:17:06',6245244, 'd')
departureNode,(409, '2005-05-10T07:19:36',6245972, 'd')
departureNode,(356, '2005-05-10T07:24:36',6246336, 'd')
departureNode,(344, '2005-05-10T07:26:30',6246700, 'd')
departureNode,(188, '2005-05-10T07:31:24',6247064, 'd')
departureNode,(466, '2005-05-10T07:33:42',6247428, 'd')
departureNode,(437, '2005-05-10T07:36:36',6247792, 'd')
departureNode,(349, '2005-05-10T07:38:36',6248156, 'd')
departureNode,(554, '2005-05-10T07:45:24',6251432, 'd')
departureNode,(494, '2005-05-10T07:50:36',6252160, 'd')
departureNode,(9, '2005-05-10T07:19:00',6437436, 'd')
departureNode,(10, '2005-05-10T07:20:00',6437800, 'd')
departureNode,(7, '2005-05-10T07:23:00',6438164, 'd')
departureNode,(11, '2005-05-10T07:25:00',6438528, 'd')
departureNode,(8, '2005-05-10T07:26:00',6438892, 'd')
departureNode,(12, '2005-05-10T07:29:00',6439256, 'd')
departureNode,(606, '2005-05-10T06:00:12',6627081, 'd')
departureNode,(623, '2005-05-10T06:03:18',6627445, 'd')
departureNode,(629, '2005-05-10T06:06:54',6627809, 'd')
departureNode,(601, '2005-05-10T06:08:30',6628173, 'd')
departureNode,(277, '2005-05-10T06:09:36',6628537, 'd')
departureNode,(515, '2005-05-10T06:25:00',6631449, 'd')
departureNode,(548, '2005-05-10T06:28:48',6631813, 'd')
departureNode,(351, '2005-05-10T06:32:00',6632177, 'd')
departureNode,(354, '2005-05-10T06:33:06',6632541, 'd')
departureNode,(176, '2005-05-10T06:36:06',6632905, 'd')
departureNode,(387, '2005-05-10T06:41:06',6633269, 'd')
departureNode,(560, '2005-05-10T06:44:36',6633633, 'd')
departureNode,(618, '2005-05-10T06:46:48',6633997, 'd')
departureNode,(611, '2005-05-10T06:51:36',6634361, 'd')
departureNode,(592, '2005-05-10T06:54:54',6635089, 'd')
departureNode,(606, '2005-05-10T07:00:12',6635817, 'd')
departureNode,(623, '2005-05-10T07:03:18',6636181, 'd')
departureNode,(629, '2005-05-10T07:06:54',6636545, 'd')
departureNode,(601, '2005-05-10T07:08:30',6636909, 'd')
departureNode,(277, '2005-05-10T07:09:36',6637273, 'd')
departureNode,(554, '2005-05-10T06:47:24',6782873, 'd')
departureNode,(143, '2005-05-10T06:49:24',6783237, 'd')
departureNode,(494, '2005-05-10T06:54:24',6783601, 'd')
departureNode,(328, '2005-05-10T06:58:48',6783965, 'd')
departureNode,(439, '2005-05-10T07:00:54',6784329, 'd')
departureNode,(203, '2005-05-10T07:03:54',6784693, 'd')
departureNode,(538, '2005-05-10T07:07:00',6785421, 'd')
departureNode,(611, '2005-05-10T07:11:00',6785785, 'd')
departureNode,(663, '2005-05-10T07:13:30',6786149, 'd')
departureNode,(554, '2005-05-10T07:47:24',6788333, 'd')
departureNode,(143, '2005-05-10T07:49:24',6788697, 'd')
departureNode,(494, '2005-05-10T07:54:24',6789061, 'd')
departureNode,(328, '2005-05-10T07:58:48',6789425, 'd')
departureNode,(253, '2005-05-10T06:13:36',6974701, 'd')
departureNode,(253, '2005-05-10T07:13:36',6979433, 'd')
departureNode,(13, '2005-05-10T06:58:00',7245517, 'd')
departureNode,(12, '2005-05-10T06:59:00',7245881, 'd')
departureNode,(8, '2005-05-10T07:01:00',7246245, 'd')
departureNode,(11, '2005-05-10T07:03:00',7246609, 'd')
departureNode,(7, '2005-05-10T07:05:00',7246973, 'd')
departureNode,(10, '2005-05-10T07:07:00',7247337, 'd')
departureNode,(179, '2005-05-10T07:04:48',7506141, 'd')
departureNode,(220, '2005-05-10T07:08:30',7506505, 'd')
departureNode,(379, '2005-05-10T07:12:54',7506869, 'd')
departureNode,(553, '2005-05-10T07:14:12',7507233, 'd')
departureNode,(545, '2005-05-10T07:20:00',7507597, 'd')
departureNode,(538, '2005-05-10T05:57:24',7587979, 'd')
departureNode,(611, '2005-05-10T06:01:36',7588343, 'd')
departureNode,(663, '2005-05-10T06:04:06',7588707, 'd')
departureNode,(633, '2005-05-10T06:14:06',7589799, 'd')
departureNode,(659, '2005-05-10T06:17:42',7590527, 'd')
departureNode,(584, '2005-05-10T06:20:54',7590891, 'd')
departureNode,(666, '2005-05-10T06:23:24',7591255, 'd')
departureNode,(498, '2005-05-10T06:11:06',7596715, 'd')
departureNode,(207, '2005-05-10T06:19:48',7598171, 'd')
departureNode,(199, '2005-05-10T06:24:00',7598899, 'd')
departureNode,(538, '2005-05-10T06:27:24',7599263, 'd')
departureNode,(611, '2005-05-10T06:31:36',7599627, 'd')
departureNode,(663, '2005-05-10T06:34:06',7599991, 'd')
departureNode,(633, '2005-05-10T06:44:06',7601083, 'd')
departureNode,(659, '2005-05-10T06:47:42',7601811, 'd')
departureNode,(584, '2005-05-10T06:50:54',7602175, 'd')
departureNode,(666, '2005-05-10T06:53:24',7602539, 'd')
departureNode,(498, '2005-05-10T06:41:06',7607999, 'd')
departureNode,(207, '2005-05-10T06:49:48',7609455, 'd')
departureNode,(199, '2005-05-10T06:54:00',7610183, 'd')
departureNode,(538, '2005-05-10T06:57:24',7610547, 'd')
departureNode,(611, '2005-05-10T07:01:36',7610911, 'd')
departureNode,(663, '2005-05-10T07:04:06',7611275, 'd')
departureNode,(633, '2005-05-10T07:14:06',7612367, 'd')
departureNode,(659, '2005-05-10T07:17:42',7613095, 'd')
departureNode,(584, '2005-05-10T07:20:54',7613459, 'd')
departureNode,(666, '2005-05-10T07:23:24',7613823, 'd')
departureNode,(498, '2005-05-10T07:11:06',7629110, 'd')
departureNode,(207, '2005-05-10T07:19:48',7630558, 'd')
departureNode,(199, '2005-05-10T07:24:00',7631282, 'd')
departureNode,(538, '2005-05-10T07:27:24',7631644, 'd')
departureNode,(611, '2005-05-10T07:31:36',7632006, 'd')
departureNode,(663, '2005-05-10T07:34:06',7632368, 'd')
departureNode,(633, '2005-05-10T07:44:06',7633454, 'd')
departureNode,(659, '2005-05-10T07:47:42',7634178, 'd')
departureNode,(584, '2005-05-10T07:50:54',7634540, 'd')
departureNode,(666, '2005-05-10T07:53:24',7634902, 'd')
departureNode,(300, '2005-05-10T06:17:30',8590357, 'd')
departureNode,(277, '2005-05-10T06:18:30',8590721, 'd')
departureNode,(601, '2005-05-10T06:20:36',8591085, 'd')
departureNode,(629, '2005-05-10T06:23:18',8591449, 'd')
departureNode,(623, '2005-05-10T06:27:24',8591813, 'd')
departureNode,(606, '2005-05-10T06:32:00',8592177, 'd')
departureNode,(592, '2005-05-10T06:34:48',8592905, 'd')
departureNode,(611, '2005-05-10T06:39:36',8593633, 'd')
departureNode,(618, '2005-05-10T06:41:48',8593997, 'd')
departureNode,(560, '2005-05-10T06:44:48',8594361, 'd')
departureNode,(300, '2005-05-10T07:17:30',8597273, 'd')
departureNode,(277, '2005-05-10T07:18:30',8597637, 'd')
departureNode,(601, '2005-05-10T07:20:36',8598001, 'd')
departureNode,(629, '2005-05-10T07:23:18',8598365, 'd')
departureNode,(623, '2005-05-10T07:27:24',8598729, 'd')
departureNode,(606, '2005-05-10T07:32:00',8599093, 'd')
departureNode,(592, '2005-05-10T07:34:48',8599821, 'd')
departureNode,(611, '2005-05-10T07:39:36',8600549, 'd')
departureNode,(618, '2005-05-10T07:41:48',8600913, 'd')
departureNode,(560, '2005-05-10T07:44:48',8601277, 'd')
departureNode,(308, '2005-05-10T06:46:42',8722489, 'd')
departureNode,(633, '2005-05-10T07:12:00',8726129, 'd')
departureNode,(280, '2005-05-10T06:03:00',9057344, 'd')
departureNode,(666, '2005-05-10T06:06:00',9057706, 'd')
departureNode,(584, '2005-05-10T06:10:12',9058068, 'd')
departureNode,(659, '2005-05-10T06:12:54',9058430, 'd')
departureNode,(633, '2005-05-10T06:20:00',9059154, 'd')
departureNode,(663, '2005-05-10T06:23:54',9060240, 'd')
departureNode,(611, '2005-05-10T06:29:06',9060602, 'd')
departureNode,(538, '2005-05-10T06:34:00',9060964, 'd')
departureNode,(199, '2005-05-10T06:37:00',9061326, 'd')
departureNode,(207, '2005-05-10T06:42:12',9062050, 'd')
departureNode,(280, '2005-05-10T06:33:00',9068591, 'd')
departureNode,(666, '2005-05-10T06:36:00',9068955, 'd')
departureNode,(584, '2005-05-10T06:40:12',9069319, 'd')
departureNode,(659, '2005-05-10T06:42:54',9069683, 'd')
departureNode,(633, '2005-05-10T06:50:00',9070411, 'd')
departureNode,(663, '2005-05-10T06:53:54',9071503, 'd')
departureNode,(611, '2005-05-10T06:59:06',9071867, 'd')
departureNode,(538, '2005-05-10T07:04:00',9072231, 'd')
departureNode,(199, '2005-05-10T07:07:00',9072595, 'd')
departureNode,(207, '2005-05-10T07:12:12',9073323, 'd')
departureNode,(280, '2005-05-10T07:03:00',9089678, 'd')
departureNode,(666, '2005-05-10T07:06:00',9090040, 'd')
departureNode,(584, '2005-05-10T07:10:12',9090402, 'd')
departureNode,(659, '2005-05-10T07:12:54',9090764, 'd')
departureNode,(633, '2005-05-10T07:20:00',9091488, 'd')
departureNode,(663, '2005-05-10T07:23:54',9092574, 'd')
departureNode,(611, '2005-05-10T07:29:06',9092936, 'd')
departureNode,(538, '2005-05-10T07:34:00',9093298, 'd')
departureNode,(199, '2005-05-10T07:37:00',9093660, 'd')
departureNode,(207, '2005-05-10T07:42:12',9094384, 'd')
departureNode,(280, '2005-05-10T07:33:00',9100925, 'd')
departureNode,(666, '2005-05-10T07:36:00',9101289, 'd')
departureNode,(584, '2005-05-10T07:40:12',9101653, 'd')
departureNode,(659, '2005-05-10T07:42:54',9102017, 'd')
departureNode,(633, '2005-05-10T07:50:00',9102745, 'd')
departureNode,(663, '2005-05-10T07:53:54',9103837, 'd')
departureNode,(611, '2005-05-10T07:59:06',9104201, 'd')
departureNode,(498, '2005-05-10T06:26:00',10508708, 'd')
departureNode,(520, '2005-05-10T06:29:42',10509070, 'd')
departureNode,(542, '2005-05-10T06:32:00',10509432, 'd')
departureNode,(456, '2005-05-10T06:34:12',10509794, 'd')
departureNode,(297, '2005-05-10T06:38:18',10510156, 'd')
departureNode,(498, '2005-05-10T07:26:00',10516310, 'd')
departureNode,(520, '2005-05-10T07:29:42',10516672, 'd')
departureNode,(542, '2005-05-10T07:32:00',10517034, 'd')
departureNode,(456, '2005-05-10T07:34:12',10517396, 'd')
departureNode,(297, '2005-05-10T07:38:18',10517758, 'd')
departureNode,(179, '2005-05-10T06:34:00',10615137, 'd')
departureNode,(179, '2005-05-10T07:34:00',10619141, 'd')
departureNode,(13, '2005-05-10T07:18:00',10748725, 'd')
departureNode,(12, '2005-05-10T07:19:00',10749089, 'd')
departureNode,(8, '2005-05-10T07:21:00',10749453, 'd')
departureNode,(11, '2005-05-10T07:23:00',10749817, 'd')
departureNode,(7, '2005-05-10T07:25:00',10750181, 'd')
departureNode,(10, '2005-05-10T07:27:00',10750545, 'd')
departureNode,(13, '2005-05-10T06:38:00',10852829, 'd')
departureNode,(12, '2005-05-10T06:39:00',10853193, 'd')
departureNode,(8, '2005-05-10T06:41:00',10853557, 'd')
departureNode,(11, '2005-05-10T06:43:00',10853921, 'd')
departureNode,(7, '2005-05-10T06:45:00',10854285, 'd')
departureNode,(10, '2005-05-10T06:47:00',10854649, 'd')
departureNode,(13, '2005-05-10T07:38:00',10858289, 'd')
departureNode,(12, '2005-05-10T07:39:00',10858653, 'd')
departureNode,(8, '2005-05-10T07:41:00',10859017, 'd')
departureNode,(11, '2005-05-10T07:43:00',10859381, 'd')
departureNode,(7, '2005-05-10T07:45:00',10859745, 'd')
departureNode,(10, '2005-05-10T07:47:00',10860109, 'd')
departureNode,(633, '2005-05-10T06:02:00',11281258, 'd')
departureNode,(659, '2005-05-10T06:05:00',11282350, 'd')
departureNode,(584, '2005-05-10T06:08:00',11282714, 'd')
departureNode,(666, '2005-05-10T06:10:00',11283078, 'd')
departureNode,(633, '2005-05-10T06:32:00',11285990, 'd')
departureNode,(659, '2005-05-10T06:35:00',11287082, 'd')
departureNode,(584, '2005-05-10T06:38:00',11287446, 'd')
departureNode,(666, '2005-05-10T06:40:00',11287810, 'd')
departureNode,(633, '2005-05-10T07:02:00',11290722, 'd')
departureNode,(659, '2005-05-10T07:05:00',11291814, 'd')
departureNode,(584, '2005-05-10T07:08:00',11292178, 'd')
departureNode,(666, '2005-05-10T07:10:00',11292542, 'd')
departureNode,(633, '2005-05-10T07:32:00',11295454, 'd')
departureNode,(659, '2005-05-10T07:35:00',11296546, 'd')
departureNode,(584, '2005-05-10T07:38:00',11296910, 'd')
departureNode,(666, '2005-05-10T07:40:00',11297274, 'd')
departureNode,(554, '2005-05-10T06:15:00',11420670, 'd')
departureNode,(494, '2005-05-10T06:20:36',11421398, 'd')
departureNode,(623, '2005-05-10T06:31:30',11423946, 'd')
departureNode,(606, '2005-05-10T06:37:06',11424310, 'd')
departureNode,(592, '2005-05-10T06:39:30',11425038, 'd')
departureNode,(611, '2005-05-10T06:44:18',11425766, 'd')
departureNode,(240, '2005-05-10T06:47:24',11426130, 'd')
departureNode,(409, '2005-05-10T06:49:48',11426858, 'd')
departureNode,(356, '2005-05-10T06:53:48',11427222, 'd')
departureNode,(331, '2005-05-10T06:55:36',11427586, 'd')
departureNode,(179, '2005-05-10T07:01:30',11427950, 'd')
departureNode,(238, '2005-05-10T07:04:36',11428314, 'd')
departureNode,(215, '2005-05-10T07:07:54',11428678, 'd')
departureNode,(265, '2005-05-10T07:10:12',11429042, 'd')
departureNode,(554, '2005-05-10T07:15:00',11432318, 'd')
departureNode,(494, '2005-05-10T07:20:36',11433046, 'd')
departureNode,(623, '2005-05-10T07:31:30',11435594, 'd')
departureNode,(606, '2005-05-10T07:37:06',11435958, 'd')
departureNode,(592, '2005-05-10T07:39:30',11436686, 'd')
departureNode,(611, '2005-05-10T07:44:18',11437414, 'd')
departureNode,(240, '2005-05-10T07:47:24',11437778, 'd')
departureNode,(409, '2005-05-10T07:49:48',11438506, 'd')
departureNode,(356, '2005-05-10T07:53:48',11438870, 'd')
departureNode,(331, '2005-05-10T07:55:36',11439234, 'd')
departureNode,(207, '2005-05-10T06:41:00',11962302, 'd')
departureNode,(168, '2005-05-10T06:45:42',11963030, 'd')
departureNode,(587, '2005-05-10T06:52:42',11963758, 'd')
departureNode,(611, '2005-05-10T06:57:18',11964486, 'd')
departureNode,(663, '2005-05-10T06:59:48',11964850, 'd')
departureNode,(633, '2005-05-10T07:10:06',11965942, 'd')
departureNode,(659, '2005-05-10T07:13:54',11967034, 'd')
departureNode,(584, '2005-05-10T07:16:30',11967398, 'd')
departureNode,(498, '2005-05-10T06:42:00',12163594, 'd')
departureNode,(498, '2005-05-10T07:42:00',12168326, 'd')
departureNode,(498, '2005-05-10T06:36:00',12244038, 'd')
departureNode,(545, '2005-05-10T06:39:36',12244766, 'd')
departureNode,(553, '2005-05-10T06:42:00',12245130, 'd')
departureNode,(379, '2005-05-10T06:48:18',12245494, 'd')
departureNode,(220, '2005-05-10T06:53:42',12245858, 'd')
departureNode,(179, '2005-05-10T07:04:54',12246222, 'd')
departureNode,(554, '2005-05-10T06:17:24',12351054, 'd')
departureNode,(143, '2005-05-10T06:19:24',12351418, 'd')
departureNode,(494, '2005-05-10T06:24:00',12351782, 'd')
departureNode,(328, '2005-05-10T06:26:48',12352146, 'd')
departureNode,(439, '2005-05-10T06:31:54',12352510, 'd')
departureNode,(203, '2005-05-10T06:34:54',12352874, 'd')
departureNode,(538, '2005-05-10T06:39:00',12353602, 'd')
departureNode,(611, '2005-05-10T06:44:30',12353966, 'd')
departureNode,(554, '2005-05-10T07:17:24',12356514, 'd')
departureNode,(143, '2005-05-10T07:19:24',12356878, 'd')
departureNode,(494, '2005-05-10T07:24:00',12357242, 'd')
departureNode,(328, '2005-05-10T07:26:48',12357606, 'd')
departureNode,(439, '2005-05-10T07:31:54',12357970, 'd')
